申万三级行业名称,股票代码,股票名称
固废治理,301109.SZ,军信股份
固废治理,301175.SZ,中科环保
固废治理,301265.SZ,华新科技
固废治理,301305.SZ,朗坤科技
固废治理,301500.SZ,飞南资源
固废治理,600217.SH,中再资环
固废治理,600323.SH,瀚蓝环境
固废治理,601033.SH,永兴股份
固废治理,601200.SH,上海环境
固废治理,601330.SH,绿色动力
固废治理,601827.SH,三峰环境
固废治理,603568.SH,伟明环保
固废治理,603588.SH,高能环境
固废治理,688178.SH,万德斯
固废治理,688370.SH,丛麟科技
固废治理,688679.SH,通源环境
固废治理,920370.BJ,新安洁
国有大型银行Ⅲ,601288.SH,农业银行
国有大型银行Ⅲ,601328.SH,交通银行
国有大型银行Ⅲ,601398.SH,工商银行
国有大型银行Ⅲ,601658.SH,邮储银行
国有大型银行Ⅲ,601939.SH,建设银行
国有大型银行Ⅲ,601988.SH,中国银行
国际工程,000065.SZ,北方国际
国际工程,000928.SZ,中钢国际
国际工程,002051.SZ,中工国际
国际工程,600970.SH,中材国际
图片媒体,000681.SZ,视觉中国
地面兵装Ⅲ,000519.SZ,中兵红箭
地面兵装Ⅲ,000576.SZ,甘化科工
地面兵装Ⅲ,002519.SZ,银河电子
地面兵装Ⅲ,300527.SZ,ST应急
地面兵装Ⅲ,300875.SZ,捷强装备
地面兵装Ⅲ,300922.SZ,天秦装备
地面兵装Ⅲ,301357.SZ,北方长龙
地面兵装Ⅲ,600184.SH,光电股份
地面兵装Ⅲ,600435.SH,北方导航
地面兵装Ⅲ,600967.SH,内蒙一机
地面兵装Ⅲ,601606.SH,长城军工
地面兵装Ⅲ,688543.SH,国科军工
垂直应用软件,000503.SZ,国新健康
垂直应用软件,000948.SZ,南天信息
垂直应用软件,002063.SZ,远光软件
垂直应用软件,002153.SZ,石基信息
垂直应用软件,002178.SZ,延华智能
垂直应用软件,002253.SZ,川大智胜
垂直应用软件,002261.SZ,拓维信息
垂直应用软件,002298.SZ,中电鑫龙
垂直应用软件,002322.SZ,理工能科
垂直应用软件,002362.SZ,汉王科技
垂直应用软件,002405.SZ,四维图新
垂直应用软件,002410.SZ,广联达
垂直应用软件,002920.SZ,德赛西威
垂直应用软件,002987.SZ,京北方
垂直应用软件,003007.SZ,直真科技
垂直应用软件,003029.SZ,吉大正元
垂直应用软件,300033.SZ,同花顺
垂直应用软件,300047.SZ,天源迪科
垂直应用软件,300074.SZ,华平股份
垂直应用软件,300075.SZ,数字政通
垂直应用软件,300085.SZ,银之杰
垂直应用软件,300188.SZ,国投智能
垂直应用软件,300209.SZ,行云科技
垂直应用软件,300226.SZ,上海钢联
垂直应用软件,300229.SZ,拓尔思
垂直应用软件,300235.SZ,方直科技
垂直应用软件,300253.SZ,卫宁健康
垂直应用软件,300348.SZ,长亮科技
垂直应用软件,300352.SZ,ST信源
垂直应用软件,300365.SZ,恒华科技
垂直应用软件,300366.SZ,ST创意
垂直应用软件,300377.SZ,赢时胜
垂直应用软件,300380.SZ,安硕信息
垂直应用软件,300451.SZ,创业慧康
垂直应用软件,300465.SZ,高伟达
垂直应用软件,300468.SZ,四方精创
垂直应用软件,300469.SZ,信息发展
垂直应用软件,300520.SZ,科大国创
垂直应用软件,300525.SZ,博思软件
垂直应用软件,300542.SZ,新晨科技
垂直应用软件,300550.SZ,和仁科技
垂直应用软件,300556.SZ,丝路视觉
垂直应用软件,300559.SZ,佳发教育
垂直应用软件,300561.SZ,汇金科技
垂直应用软件,300579.SZ,数字认证
垂直应用软件,300598.SZ,诚迈科技
垂直应用软件,300605.SZ,恒锋信息
垂直应用软件,300608.SZ,思特奇
垂直应用软件,300663.SZ,科蓝软件
垂直应用软件,300730.SZ,科创信息
垂直应用软件,300803.SZ,指南针
垂直应用软件,300830.SZ,金现代
垂直应用软件,300925.SZ,法本信息
垂直应用软件,300935.SZ,盈建科
垂直应用软件,300996.SZ,普联软件
垂直应用软件,301095.SZ,广立微
垂直应用软件,301153.SZ,中科江南
垂直应用软件,301159.SZ,三维天地
垂直应用软件,301162.SZ,国能日新
垂直应用软件,301195.SZ,北路智控
垂直应用软件,301269.SZ,华大九天
垂直应用软件,301337.SZ,亚华电子
垂直应用软件,301378.SZ,通达海
垂直应用软件,600455.SH,博通股份
垂直应用软件,600570.SH,恒生电子
垂直应用软件,600602.SH,云赛智联
垂直应用软件,600654.SH,中安科
垂直应用软件,601519.SH,大智慧
垂直应用软件,603189.SH,*ST网达
垂直应用软件,603232.SH,格尔软件
垂直应用软件,603383.SH,顶点软件
垂直应用软件,603528.SH,多伦科技
垂直应用软件,603927.SH,中科软
垂直应用软件,603990.SH,麦迪科技
垂直应用软件,688038.SH,中科通达
垂直应用软件,688078.SH,龙软科技
垂直应用软件,688083.SH,中望软件
垂直应用软件,688109.SH,品茗科技
垂直应用软件,688118.SH,普元信息
垂直应用软件,688171.SH,纬德信息
垂直应用软件,688206.SH,概伦电子
垂直应用软件,688232.SH,新点软件
垂直应用软件,688246.SH,嘉和美康
垂直应用软件,688291.SH,金橙子
垂直应用软件,688296.SH,和达科技
垂直应用软件,688318.SH,财富趋势
垂直应用软件,688326.SH,经纬恒润-W
垂直应用软件,688479.SH,友车科技
垂直应用软件,688507.SH,索辰科技
垂直应用软件,688579.SH,地纬智能
垂直应用软件,688588.SH,凌志软件
垂直应用软件,688590.SH,新致软件
垂直应用软件,688615.SH,合合信息
垂直应用软件,688631.SH,莱斯信息
垂直应用软件,688657.SH,浩辰软件
垂直应用软件,688692.SH,达梦数据
垂直应用软件,920207.BJ,众诚科技
垂直应用软件,920415.BJ,恒拓开源
垂直应用软件,920592.BJ,华信永道
垂直应用软件,920799.BJ,艾融软件
垂直应用软件,920932.BJ,科达自控
城商行Ⅲ,001227.SZ,兰州银行
城商行Ⅲ,002142.SZ,宁波银行
城商行Ⅲ,002936.SZ,郑州银行
城商行Ⅲ,002948.SZ,青岛银行
城商行Ⅲ,002966.SZ,苏州银行
城商行Ⅲ,600919.SH,江苏银行
城商行Ⅲ,600926.SH,杭州银行
城商行Ⅲ,600928.SH,西安银行
城商行Ⅲ,601009.SH,南京银行
城商行Ⅲ,601169.SH,北京银行
城商行Ⅲ,601187.SH,厦门银行
城商行Ⅲ,601229.SH,上海银行
城商行Ⅲ,601577.SH,长沙银行
城商行Ⅲ,601665.SH,齐鲁银行
城商行Ⅲ,601838.SH,成都银行
城商行Ⅲ,601963.SH,重庆银行
城商行Ⅲ,601997.SH,贵阳银行
培训教育,000526.SZ,学大教育
培训教育,002607.SZ,中公教育
培训教育,003032.SZ,传智教育
培训教育,300050.SZ,世纪鼎利
培训教育,300192.SZ,科德教育
培训教育,300338.SZ,*ST开元
培训教育,300359.SZ,全通教育
培训教育,300492.SZ,华图山鼎
培训教育,300688.SZ,创业黑马
培训教育,600661.SH,昂立教育
培训教育,600730.SH,*ST高科
培训教育,603377.SH,ST东时
培训教育,605098.SH,行动教育
基建市政工程,000498.SZ,山东路桥
基建市政工程,001396.SZ,誉帆科技
基建市政工程,002060.SZ,广东建工
基建市政工程,002061.SZ,浙江交科
基建市政工程,002062.SZ,宏润建设
基建市政工程,002307.SZ,北新路桥
基建市政工程,002586.SZ,围海股份
基建市政工程,002628.SZ,成都路桥
基建市政工程,002941.SZ,新疆交建
基建市政工程,300982.SZ,苏文电能
基建市政工程,600039.SH,四川路桥
基建市政工程,600284.SH,浦东建设
基建市政工程,600502.SH,安徽建工
基建市政工程,600512.SH,腾达建设
基建市政工程,600820.SH,隧道股份
基建市政工程,600853.SH,龙建股份
基建市政工程,601186.SH,中国铁建
基建市政工程,601390.SH,中国中铁
基建市政工程,601611.SH,中国核建
基建市政工程,601669.SH,中国电建
基建市政工程,601800.SH,中国交建
基建市政工程,601868.SH,中国能建
基建市政工程,603176.SH,汇通集团
基建市政工程,603815.SH,交建股份
基建市政工程,603843.SH,*ST正平
塑料包装,000659.SZ,珠海中富
塑料包装,002014.SZ,永新股份
塑料包装,002735.SZ,王子新材
塑料包装,003018.SZ,金富科技
塑料包装,301198.SZ,喜悦智行
塑料包装,600210.SH,紫江企业
塑料包装,920204.BJ,沪江材料
塑料包装,920274.BJ,宏裕包材
复合肥,000902.SZ,新洋丰
复合肥,002170.SZ,芭田股份
复合肥,002470.SZ,金正大
复合肥,002538.SZ,ST司特
复合肥,002539.SZ,云图控股
复合肥,002588.SZ,史丹利
复合肥,002758.SZ,浙农股份
复合肥,002999.SZ,天禾股份
复合肥,300387.SZ,富邦科技
复合肥,603395.SH,红四方
复合肥,920159.BJ,农大科技
多业态零售,000417.SZ,合百集团
多业态零售,000419.SZ,通程控股
多业态零售,002356.SZ,鹏飞绿能
多业态零售,600694.SH,大商股份
多业态零售,600697.SH,欧亚集团
多业态零售,600729.SH,重百集团
多业态零售,600778.SH,友好集团
多业态零售,600785.SH,新华百货
多业态零售,600824.SH,益民集团
多业态零售,600827.SH,百联股份
多业态零售,600838.SH,上海九百
多业态零售,600858.SH,银座股份
多业态零售,601010.SH,ST文峰
多业态零售,601366.SH,利群股份
多业态零售,603101.SH,汇嘉时代
大众出版,000719.SZ,中原传媒
大众出版,000793.SZ,ST华闻
大众出版,002181.SZ,粤传媒
大众出版,300364.SZ,中文在线
大众出版,300788.SZ,中信出版
大众出版,301025.SZ,读客文化
大众出版,301052.SZ,果麦文化
大众出版,301231.SZ,荣信文化
大众出版,600229.SH,城市传媒
大众出版,600373.SH,中文传媒
大众出版,600551.SH,时代出版
大众出版,600825.SH,新华传媒
大众出版,601801.SH,皖新传媒
大众出版,601858.SH,中国科传
大众出版,601949.SH,中国出版
大众出版,601999.SH,出版传媒
大众出版,603096.SH,新经典
大众出版,603230.SH,内蒙新华
大众出版,603999.SH,读者传媒
大宗用纸,000488.SZ,ST晨鸣
大宗用纸,002067.SZ,景兴纸业
大宗用纸,002078.SZ,太阳纸业
大宗用纸,600308.SH,华泰股份
大宗用纸,600567.SH,山鹰国际
大宗用纸,600963.SH,岳阳林纸
大宗用纸,600966.SH,博汇纸业
大宗用纸,603165.SH,荣晟环保
大宗用纸,603284.SH,林平发展
大宗用纸,603863.SH,松炀资源
大宗用纸,605500.SH,森林包装
大气治理,003027.SZ,同兴科技
大气治理,300056.SZ,中创环保
大气治理,300385.SZ,ST雪浪
大气治理,603177.SH,德创环保
大气治理,603315.SH,福鞍股份
大气治理,920263.BJ,中航泰达
大气治理,920802.BJ,保丽洁
娱乐用品,001222.SZ,源飞宠物
娱乐用品,001238.SZ,浙江正特
娱乐用品,001300.SZ,三柏硕
娱乐用品,001368.SZ,通达创智
娱乐用品,002348.SZ,高乐股份
娱乐用品,002678.SZ,珠江钢琴
娱乐用品,002862.SZ,实丰文化
娱乐用品,002899.SZ,英派斯
娱乐用品,300329.SZ,海伦钢琴
娱乐用品,300651.SZ,金陵体育
娱乐用品,301011.SZ,华立科技
娱乐用品,301287.SZ,康力源
娱乐用品,301335.SZ,天元宠物
娱乐用品,605080.SH,浙江自然
娱乐用品,605299.SH,舒华体育
学历教育,002093.SZ,国脉科技
学历教育,002659.SZ,凯文教育
安防设备,002236.SZ,大华股份
安防设备,002415.SZ,海康威视
安防设备,002528.SZ,*ST英飞
安防设备,002835.SZ,同为股份
安防设备,003004.SZ,声迅股份
安防设备,300155.SZ,安居宝
安防设备,300270.SZ,中威电子
安防设备,300275.SZ,梅安森
安防设备,300449.SZ,汉邦高科
安防设备,300588.SZ,熙菱信息
安防设备,300691.SZ,联合光电
安防设备,300790.SZ,宇瞳光学
安防设备,300884.SZ,狄耐克
安防设备,301042.SZ,安联锐视
安防设备,301117.SZ,ST佳缘
安防设备,301182.SZ,凯旺科技
安防设备,301318.SZ,维海德
安防设备,301330.SZ,熵基科技
安防设备,603508.SH,思维列控
安防设备,605118.SH,力鼎光电
安防设备,688475.SH,萤石网络
安防设备,688489.SH,三未信安
安防设备,688619.SH,罗普特
安防设备,920036.BJ,觅睿科技
安防设备,920198.BJ,微创光电
安防设备,920976.BJ,视声智能
定制家居,002572.SZ,索菲亚
定制家居,002853.SZ,皮阿诺
定制家居,300616.SZ,尚品宅配
定制家居,300749.SZ,顶固集创
定制家居,301227.SZ,森鹰窗业
定制家居,603180.SH,金牌家居
定制家居,603208.SH,江山欧派
定制家居,603216.SH,梦天家居
定制家居,603326.SH,我乐家居
定制家居,603801.SH,志邦家居
定制家居,603833.SH,欧派家居
定制家居,603898.SH,好莱客
定制家居,605268.SH,王力安防
定制家居,920445.BJ,龙竹科技
定制家居,920765.BJ,美之高
宠物食品,002891.SZ,中宠股份
宠物食品,300673.SZ,佩蒂股份
宠物食品,301498.SZ,乖宝宠物
宠物食品,920419.BJ,路斯股份
家电零部件Ⅲ,000404.SZ,长虹华意
家电零部件Ⅲ,001268.SZ,联合精密
家电零部件Ⅲ,002011.SZ,盾安环境
家电零部件Ⅲ,002050.SZ,三花智控
家电零部件Ⅲ,002290.SZ,禾盛新材
家电零部件Ⅲ,002418.SZ,康盛股份
家电零部件Ⅲ,002676.SZ,顺威股份
家电零部件Ⅲ,002860.SZ,星帅尔
家电零部件Ⅲ,003028.SZ,振邦智能
家电零部件Ⅲ,300160.SZ,秀强股份
家电零部件Ⅲ,300217.SZ,东方电热
家电零部件Ⅲ,300279.SZ,和晶科技
家电零部件Ⅲ,300342.SZ,天银机电
家电零部件Ⅲ,300403.SZ,汉宇集团
家电零部件Ⅲ,300543.SZ,朗科智能
家电零部件Ⅲ,301008.SZ,宏昌科技
家电零部件Ⅲ,301135.SZ,瑞德智能
家电零部件Ⅲ,301252.SZ,同星科技
家电零部件Ⅲ,301280.SZ,珠城科技
家电零部件Ⅲ,600619.SH,海立股份
家电零部件Ⅲ,601956.SH,东贝集团
家电零部件Ⅲ,603075.SH,热威股份
家电零部件Ⅲ,603112.SH,华翔股份
家电零部件Ⅲ,603311.SH,金海高科
家电零部件Ⅲ,603519.SH,立霸股份
家电零部件Ⅲ,603578.SH,三星新材
家电零部件Ⅲ,603657.SH,春光科技
家电零部件Ⅲ,603677.SH,奇精机械
家电零部件Ⅲ,603726.SH,朗迪集团
家电零部件Ⅲ,920108.BJ,宏海科技
家电零部件Ⅲ,920124.BJ,南特科技
家电零部件Ⅲ,920699.BJ,海达尔
家电零部件Ⅲ,920718.BJ,合肥高科
家电零部件Ⅲ,920768.BJ,拾比佰
家纺,002293.SZ,罗莱生活
家纺,002327.SZ,富安娜
家纺,002397.SZ,梦洁股份
家纺,003041.SZ,真爱美家
家纺,603365.SH,水星家纺
家纺,605003.SH,众望布艺
家纺,920262.BJ,太湖雪
工控设备,001266.SZ,宏英智能
工控设备,002184.SZ,海得控制
工控设备,002334.SZ,英威腾
工控设备,002957.SZ,科瑞技术
工控设备,002975.SZ,博杰股份
工控设备,300048.SZ,合康新能
工控设备,300083.SZ,创世纪
工控设备,300124.SZ,汇川技术
工控设备,300278.SZ,华昌达
工控设备,300484.SZ,蓝海华腾
工控设备,301320.SZ,豪江智能
工控设备,301418.SZ,协昌科技
工控设备,301510.SZ,固高科技
工控设备,301633.SZ,港迪技术
工控设备,603015.SH,弘讯科技
工控设备,603025.SH,大豪科技
工控设备,603203.SH,快克智能
工控设备,603275.SH,众辰科技
工控设备,603283.SH,赛腾股份
工控设备,603583.SH,捷昌驱动
工控设备,605288.SH,凯迪股份
工控设备,688160.SH,步科股份
工控设备,688320.SH,禾川科技
工控设备,688395.SH,正弦电气
工控设备,688570.SH,天玛智控
工控设备,688698.SH,伟创电气
工控设备,688777.SH,中控技术
工控设备,920211.BJ,新睿电子
工控设备,920405.BJ,海希通讯
工控设备,920425.BJ,乐创技术
工控设备,920885.BJ,星辰科技
工程咨询服务Ⅲ,000779.SZ,甘咨询
工程咨询服务Ⅲ,002883.SZ,*ST中设
工程咨询服务Ⅲ,002949.SZ,华阳国际
工程咨询服务Ⅲ,003013.SZ,地铁设计
工程咨询服务Ⅲ,300284.SZ,苏交科
工程咨询服务Ⅲ,300500.SZ,启迪设计
工程咨询服务Ⅲ,300564.SZ,筑博设计
工程咨询服务Ⅲ,300635.SZ,中达安
工程咨询服务Ⅲ,300668.SZ,杰恩股份
工程咨询服务Ⅲ,300675.SZ,建科院
工程咨询服务Ⅲ,300732.SZ,设研院
工程咨询服务Ⅲ,300746.SZ,汉嘉数智
工程咨询服务Ⅲ,300778.SZ,新城市
工程咨询服务Ⅲ,300826.SZ,测绘股份
工程咨询服务Ⅲ,300844.SZ,山水比德
工程咨询服务Ⅲ,300977.SZ,深圳瑞捷
工程咨询服务Ⅲ,300983.SZ,尤安设计
工程咨询服务Ⅲ,300989.SZ,蕾奥规划
工程咨询服务Ⅲ,301024.SZ,霍普股份
工程咨询服务Ⅲ,301027.SZ,华蓝集团
工程咨询服务Ⅲ,301038.SZ,深水规院
工程咨询服务Ⅲ,301058.SZ,中粮科工
工程咨询服务Ⅲ,301091.SZ,深城交
工程咨询服务Ⅲ,301136.SZ,招标股份
工程咨询服务Ⅲ,301167.SZ,建研设计
工程咨询服务Ⅲ,301365.SZ,矩阵股份
工程咨询服务Ⅲ,301390.SZ,经纬股份
工程咨询服务Ⅲ,301505.SZ,苏州规划
工程咨询服务Ⅲ,600629.SH,华建集团
工程咨询服务Ⅲ,600667.SH,太极实业
工程咨询服务Ⅲ,600720.SH,中交设计
工程咨询服务Ⅲ,600846.SH,同济科技
工程咨询服务Ⅲ,603017.SH,中衡设计
工程咨询服务Ⅲ,603018.SH,华设集团
工程咨询服务Ⅲ,603153.SH,上海建科
工程咨询服务Ⅲ,603257.SH,中国瑞林
工程咨询服务Ⅲ,603357.SH,设计总院
工程咨询服务Ⅲ,603458.SH,勘设股份
工程咨询服务Ⅲ,603860.SH,中公高科
工程咨询服务Ⅲ,603909.SH,建发合诚
工程咨询服务Ⅲ,920003.BJ,中诚咨询
工程咨询服务Ⅲ,920149.BJ,旭杰科技
工程咨询服务Ⅲ,920208.BJ,青矩技术
工程咨询服务Ⅲ,920427.BJ,华维设计
工程咨询服务Ⅲ,920873.BJ,中设咨询
工程咨询服务Ⅲ,920892.BJ,广咨国际
工程机械器件,001226.SZ,拓山重工
工程机械器件,001239.SZ,永达股份
工程机械器件,301079.SZ,邵阳液压
工程机械器件,301161.SZ,唯万密封
工程机械器件,301279.SZ,金道科技
工程机械器件,301446.SZ,福事特
工程机械器件,601100.SH,恒立液压
工程机械器件,603638.SH,艾迪精密
工程机械器件,605389.SH,长龄液压
工程机械器件,920245.BJ,威博液压
